"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2018-04-14","2018","04","14","","3.0","","-4.8","","-0.9","","18.9","","0.0","","2.8","","14.0","","16.8","","0","T","5","","52",""
"2018-04-15","2018","04","15","","0.4","","-4.2","","-1.9","","19.9","","0.0","","16.4","","5.0","","33.0","","7","","8","","67",""
"2018-04-16","2018","04","16","","2.1","","0.3","","1.2","","16.8","","0.0","","19.4","","0.0","T","19.4","","13","","8","","67",""
"2018-04-17","2018","04","17","","1.1","","-1.4","","-0.2","","18.2","","0.0","","0.0","","2.0","","1.8","","6","","29","","43",""
"2018-04-18","2018","04","18","","4.4","","0.4","","2.4","","15.6","","0.0","","0.0","","0.0","T","0.0","T","13","","27","","32",""
"2018-04-19","2018","04","19","","3.0","","-1.2","","0.9","","17.1","","0.0","","0.0","","0.0","T","0.0","T","8","","34","","59",""
"2018-04-20","2018","04","20","","5.9","","-1.9","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","4","","35","","41",""
"2018-04-21","2018","04","21","","13.3","","-2.3","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","T","35","","35",""
"2018-04-22","2018","04","22","","16.2","","-0.4","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","34","","32",""
"2018-04-23","2018","04","23","","17.5","","0.8","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","13","","32",""
"2018-04-24","2018","04","24","","16.4","","5.6","","11.0","","7.0","","0.0","","5.8","","0.0","","5.8","","","","20","","37",""
"2018-04-25","2018","04","25","","10.1","","3.0","","6.6","","11.4","","0.0","","17.8","","0.0","","17.8","","","","33","","44",""
"2018-04-26","2018","04","26","","15.1","","2.9","","9.0","","9.0","","0.0","","2.5","","0.0","","2.5","","","","31","","46",""
"2018-04-27","2018","04","27","","14.9","","1.2","","8.1","","9.9","","0.0","","3.7","","0.0","","3.7","","","","13","","32",""
"2018-04-28","2018","04","28","","7.7","","0.7","","4.2","","13.8","","0.0","","0.6","","0.0","","0.6","","","","34","","46",""
"2018-04-29","2018","04","29","","8.9","","-0.2","","4.4","","13.6","","0.0","","0.0","","0.0","T","0.0","T","","","31","","54",""
"2018-04-30","2018","04","30","","18.5","","2.8","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","33","","41",""
"2018-05-01","2018","05","01","","27.2","","4.3","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","22","","44",""
"2018-05-02","2018","05","02","","27.5","","16.4","","22.0","","0.0","","4.0","","0.2","","0.0","","0.2","","","","23","","48",""
"2018-05-03","2018","05","03","","21.7","","9.5","","15.6","","2.4","","0.0","","7.1","","0.0","","7.1","","","","28","","57",""
"2018-05-04","2018","05","04","","24.8","","7.6","","16.2","","1.8","","0.0","","8.9","","0.0","","8.9","","","","23","","96",""
"2018-05-05","2018","05","05","","24.7","","8.2","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","23","","43",""
"2018-05-06","2018","05","06","","18.5","","10.3","","14.4","","3.6","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"2018-05-07","2018","05","07","","17.3","","7.4","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","17","","30",""
"2018-05-08","2018","05","08","","20.5","","4.8","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-05-09","2018","05","09","","25.9","","7.7","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","19","","37",""
"2018-05-10","2018","05","10","","19.9","","5.0","","12.5","","5.5","","0.0","","3.0","","0.0","","3.0","","","","32","","54",""
"2018-05-11","2018","05","11","","12.5","","4.7","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","2","","32",""
"2018-05-12","2018","05","12","","16.9","","5.6","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","","","17","","30",""
"2018-05-13","2018","05","13","","19.3","","6.5","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","","","10","","39",""
"2018-05-14","2018","05","14","","23.7","","7.4","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","19","","35",""
"2018-05-15","2018","05","15","","20.6","","9.8","","15.2","","2.8","","0.0","","21.3","","0.0","","21.3","","","","34","","35",""
"2018-05-16","2018","05","16","","23.4","","6.3","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","20","","35",""
"2018-05-17","2018","05","17","","23.5","","10.8","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","8","","98",""
